,Hardware features - DS8000,,,,,,,,
,MT,Model,Feature,Feature Description (30 char max),License Value Override,Licensed Function Indicator,IGF Transaction Indicator,CoD Machine Indicator,CoD Activation Period
,2424.0,961.0,7503.0,MM 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7504.0,MM 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7505.0,MM 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7510.0,MM 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7520.0,GM inactive indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7521.0,GM 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7522.0,GM 5TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7523.0,GM 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7524.0,GM 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7525.0,GM 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7530.0,GM 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7650.0,RMZ inactive indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7651.0,RMZ 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7652.0,RMZ 5TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7653.0,RMZ 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7654.0,RMZ 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7655.0,RMZ 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7660.0,RMZ 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7680.0,RMZ resync inactive indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7681.0,RMZ resync 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7682.0,RMZ resync 5TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7683.0,RMZ resync 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7684.0,RMZ resync 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7685.0,RMZ resync 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7690.0,RMZ resync 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7820.0,PAV inactive indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7821.0,PAV 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7822.0,PAV 5TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7823.0,PAV 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7824.0,PAV 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7825.0,PAV 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7830.0,PAV 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7840.0,I/O Priority inact indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7841.0,I/O Priority 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7842.0,I/O Priority 5TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7843.0,I/O Priority 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7844.0,I/O Priority 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7845.0,I/O Priority 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7850.0,I/O Priority 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2424.0,961.0,7899.0,HyperPAV indicator,FALSE,TRUE,TRUE,FALSE,
,2107.0,9A2,0700,OEL indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0707,TP indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0708,DB protection indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0709,zHPF indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0720,PTC indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0723,PTC add-on indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0730,SE indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0733,SE add-on indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0740,RMC indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0742,MGM indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0760,RMZ indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0763,RMZ resync indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0780,PAV indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0782,HyperPAV indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9A2,0900,Non-Standby CoD,FALSE,FALSE,FALSE,FALSE,
,2107.0,9A2,0901,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,365.0
,2107.0,9A2,0902,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,365.0
,2107.0,9A2,0903,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,730.0
,2107.0,9A2,0904,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,3650.0
,2107.0,9A2,7000.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7001.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7002.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7003.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7004.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7005.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7010.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7015.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7070.0,IGF transaction: TP,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7080.0,IGF transaction: DB protect,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7092.0,IGF transaction: zHPF,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7200.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7201.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7202.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7203.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7204.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7205.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7210.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7215.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7230.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7231.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7232.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7233.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7234.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7235.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7240.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7245.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7300.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7301.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7302.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7303.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7304.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7305.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7310.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7315.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7330.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7331.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7332.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7333.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7334.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7335.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7340.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7345.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7400.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7401.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7402.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7403.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7404.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7405.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7410.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7415.0,IGF transaction: RMC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7420.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7421.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7422.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7423.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7424.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7425.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7430.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7435.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7600.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7601.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7602.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7603.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7604.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7605.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7610.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7615.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7630.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7631.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7632.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7633.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7634.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7635.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7640.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7645.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7800.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7801.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7802.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7803.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7804.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7805.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7810.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7815.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9A2,7899.0,IGF transaction: HyperPAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,0700,OEL indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0702,FICON / ESCON indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0707,TP indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0708,DB protection indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0709,zHPF indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0720,PTC indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0723,PTC add-on indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0730,SE indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0733,SE add-on indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0742,MGM indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0744,MM indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0746,GM indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0754,MM add-on indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0756,GM add-on indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0760,RMZ indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0763,RMZ resync indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0780,PAV indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0782,HyperPAV indicator,FALSE,TRUE,FALSE,FALSE,
,2107.0,9B2,0900,Non-Standby CoD,FALSE,FALSE,FALSE,FALSE,
,2107.0,9B2,0901,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,365.0
,2107.0,9B2,0902,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,365.0
,2107.0,9B2,0903,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,730.0
,2107.0,9B2,0904,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,3650.0
,2107.0,9B2,7000.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7001.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7002.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7003.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7004.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7005.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7010.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7015.0,IGF transaction: OEL,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7070.0,IGF transaction: TP,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7080.0,IGF transaction: DB protect,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7090.0,IGF transaction: FICON / ESCON,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7092.0,IGF transaction: zHPF,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7200.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7201.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7202.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7203.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7204.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7205.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7210.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7215.0,IGF transaction: PTC,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7230.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7231.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7232.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7233.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7234.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7235.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7240.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7245.0,IGF transaction: PTC add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7300.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7301.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7302.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7303.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7304.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7305.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7310.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7315.0,IGF transaction: SE,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7330.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7331.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7332.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7333.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7334.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7335.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7340.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7345.0,IGF transaction: SE add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7420.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7421.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7422.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7423.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7424.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7425.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7430.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7435.0,IGF transaction: MGM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7440.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7441.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7442.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7443.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7444.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7445.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7450.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7455.0,IGF transaction: MM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7460.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7461.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7462.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7463.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7464.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7465.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7470.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7475.0,IGF transaction: GM,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7540.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7541.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7542.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7543.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7544.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7545.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7550.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7555.0,IGF transaction: MM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7560.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7561.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7562.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7563.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7564.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7565.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7570.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7575.0,IGF transaction: GM add-on,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7600.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7601.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7602.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7603.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7604.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7605.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7610.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7615.0,IGF transaction: RMZ,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7630.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7631.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7632.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7633.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7634.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7635.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7640.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7645.0,IGF transaction: RMZ resync,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7800.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7801.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7802.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7803.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7804.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7805.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7810.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7815.0,IGF transaction: PAV,FALSE,FALSE,TRUE,FALSE,
,2107.0,9B2,7899.0,IGF transaction: HyperPAV,FALSE,FALSE,TRUE,FALSE,
,2421.0,9B2,0900,Non-Standby CoD,FALSE,FALSE,FALSE,FALSE,
,2421.0,9B2,0901,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,365.0
,2421.0,9B2,0902,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,365.0
,2421.0,9B2,0903,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,730.0
,2421.0,9B2,0904,Standby CoD indicator,TRUE,FALSE,FALSE,TRUE,3650.0
,2421.0,9B2,7000.0,OEL inactive indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7001.0,OEL 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7002.0,OEL 5TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7003.0,OEL 10TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7004.0,OEL 25TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7005.0,OEL 50TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7010.0,OEL 100TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7015.0,OEL 200TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7070.0,TP indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7080.0,DB protection indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7090.0,FICON / ESCON indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7092.0,zHPF indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7200.0,PTC inactive indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7201.0,PTC 1TB indicator,FALSE,TRUE,TRUE,FALSE,
,2421.0,9B2,7202.0,PTC 5TB indicator,FALSE,TRUE,TRUE,FALSE,
